Method,User-Agent,host,content-type,url_domain,url_length,num_params,has_login,user_agent_length,content_type_length,has_suspicious_keywords,body_length,body_has_suspicious,param_entropy,num_param_names,body_special_char_count,requests_per_session,session_duration,mean_time_between_reqs,unique_endpoints,user_agent_changes,session_duration_z,session_duration_outlier,behavior_anomaly_score,behavioral_anomaly_flag,svm_anomaly_score,svm_anomaly_flag,true_label,predicted_label,top_features,top_feature_values
GET,curl/7.68.0,internal.local,application/x-www-form-urlencoded,allen-tran.com,43,1,0,11,33,1,32,1,0.9999980000040001,1,7,3,46.98184333269042,10.9570437297311,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.786;-0.350;-0.301
GET,PostmanRuntime/7.29.2,internal.local,application/json,example.com,66,1,0,21,16,1,69,1,0.9999980000040001,1,22,6,76.87644375650032,13.640450184899455,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.677;-0.274;-0.173
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/x-www-form-urlencoded,internal.local,45,1,0,84,33,0,40,0,0.9999990000010001,1,17,1,129.3040484538335,1.9159882803294028,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.735;-0.303;-0.279
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,multipart/form-data,secure.example.com,44,1,0,91,19,0,346,0,0.9999980000040001,1,57,12,101.96158489815208,6.545553854377678,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.832;-0.320;-0.281
GET,PostmanRuntime/7.29.2,weaver-murray.org,application/x-www-form-urlencoded,example.com,26,0,0,21,33,1,367,1,0.0,0,83,24,270.7872177400841,25.834779075501903,7,3,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;mean_time_between_reqs,0.315;0.272;0.138
GET,PostmanRuntime/7.29.2,clarke-johnson.com,application/json,example.com,40,1,0,21,16,1,32,1,0.9999980000040001,1,7,10,1002.7436719585088,10.428919123789951,9,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.807;-0.407;-0.299
DELETE,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,multipart/form-data,api.example.com,31,0,0,54,19,0,269,0,0.0,0,24,20,9.374465879746918,1.196561316062525,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.462;0.187;-0.053
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,multipart/form-data,internal.local,40,1,0,91,19,0,58,0,0.9999980000040001,1,23,4,39.11233820087367,23.82333060188846,6,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.793;-0.362;-0.268
PUT,PostmanRuntime/7.29.2,api.example.com,application/json,example.com,206,1,0,21,16,0,204,0,0.9999990000010001,1,52,16,15.5165871391487,9.786074286438456,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.589;-0.279;0.186
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,example.com,49,1,0,91,33,0,51,0,0.9999983333361112,1,16,2,456.0798639496119,13.544696829656374,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.738;-0.320;-0.284
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,multipart/form-data,secure.example.com,46,1,0,91,19,0,238,0,0.9999990000010001,1,37,1,80.4358335940042,0.5982890729255695,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.714;-0.272;-0.266
GET,PostmanRuntime/7.29.2,king.biz,multipart/form-data,colon.com,53,1,0,21,19,1,67,1,0.9999980000040001,1,12,5,288.4915266799303,21.127249958416183,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.739;-0.297;-0.229
GET,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/63.0.848.0 Safari/536.2",wolfe.biz,application/x-www-form-urlencoded,secure.example.com,35,0,0,101,33,0,347,0,0.0,0,50,5,359.16313155435233,10.509627624593938,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.491;0.193;0.081
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),snyder.biz,multipart/form-data,secure.example.com,30,0,0,54,19,0,378,1,0.0,0,85,1,16.36134980926367,3.352448931192084,6,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;body_special_char_count;num_params,-0.271;0.266;0.230
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),example.com,application/x-www-form-urlencoded,secure.example.com,30,0,0,54,33,0,406,0,0.0,0,50,2,45.332765718866085,24.215316778759476,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;mean_time_between_reqs,0.470;0.175;0.142
GET,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.5.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.5.6",example.com,multipart/form-data,miller-wilson.org,44,1,0,109,19,0,237,0,0.9999980000040001,1,39,4,16.713800405387445,0.9431947788270766,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.802;-0.324;-0.291
GET,PostmanRuntime/7.29.2,secure.example.com,application/x-www-form-urlencoded,example.com,26,0,0,21,33,0,353,1,0.0,0,83,1,46.67504915910503,1.0808711271840084,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;body_special_char_count;num_params,-0.278;0.276;0.229
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,internal.local,26,0,0,54,16,0,410,0,0.0,0,51,3,279.10101631775865,3.4371247604784743,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.454;0.187;0.138
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,application/x-www-form-urlencoded,secure.example.com,46,1,0,91,33,0,138,0,0.7142846938790088,1,55,1,99.87171683837676,6.799000251205255,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.748;-0.261;-0.219
POST,PostmanRuntime/7.29.2,fuller.info,application/x-www-form-urlencoded,internal.local,48,1,0,21,33,1,105,1,0.9999990000010001,1,37,3,808.5513771550579,11.145182282443889,3,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.844;-0.320;-0.265
GET,curl/7.68.0,ortega.com,application/json,api.example.com,32,0,0,11,16,0,98,0,0.0,0,15,3,5.0,5.617298845386284,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;body_special_char_count,0.408;0.194;-0.114
GET,curl/7.68.0,lopez.org,application/json,secure.example.com,41,1,0,11,16,0,40,0,0.9999950000249999,1,17,5,300.9495672089143,2.9631486628143,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.839;-0.283;-0.278
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/x-www-form-urlencoded,secure.example.com,210,1,0,91,33,0,422,0,0.7142846938790088,1,74,7,459.0890505672694,5.394551910133613,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;url_length;body_special_char_count,-0.530;-0.295;0.219
GET,curl/7.68.0,internal.local,multipart/form-data,example.com,40,1,0,11,19,0,74,0,0.7142846938790088,1,11,4,45.67957995648645,7.449968542567099,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.767;-0.286;-0.225
GET,curl/7.68.0,boone.net,application/json,api.example.com,27,0,0,11,16,0,336,1,0.0,0,84,1,77.51065279490163,4.453143436696523,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,requests_per_session;body_special_char_count;num_params,-0.276;0.269;0.228
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,thomas.com,application/json,secure.example.com,44,1,0,84,16,0,29,0,0.9999980000040001,1,8,2,373.7263490164826,6.88257174862145,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.774;-0.357;-0.303
GET,curl/7.68.0,internal.local,multipart/form-data,example.com,27,0,0,11,19,0,376,1,0.0,0,83,4,53.032552881033546,7.913064347119945,7,2,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.272;0.268;0.123
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,internal.local,multipart/form-data,internal.local,29,0,0,84,19,0,300,0,0.0,0,38,1,57.1928954290987,51.31920295320349,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;requests_per_session;param_entropy,0.445;-0.274;0.169
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,multipart/form-data,secure.example.com,61,1,0,84,19,1,261,1,0.9999975000062501,1,43,1,797.233303488151,21.074465616388007,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.713;-0.238;-0.198
POST,PostmanRuntime/7.29.2,example.com,application/json,king-davis.org,45,1,0,21,16,0,50,0,0.9999990000010001,1,15,7,262.3025938237606,2.360450506620592,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.732;-0.345;-0.305
GET,curl/7.68.0,jackson.info,multipart/form-data,internal.local,29,0,0,11,19,1,850,1,0.0,0,118,8,5.0,6.457682890515095,1,4,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.295;0.286;0.121
GET,PostmanRuntime/7.29.2,internal.local,application/json,morgan-thomas.net,48,1,0,21,16,0,40,0,0.9999990000010001,1,17,1,22.724822285830317,1.1403925198863187,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.631;-0.278;-0.250
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,multipart/form-data,jacobs.com,51,1,0,91,19,1,76,1,0.9999950000249999,1,24,3,18.96093199033419,7.51060763337505,7,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.713;-0.264;-0.190
POST,curl/7.68.0,jones-goodwin.com,application/json,secure.example.com,35,0,0,11,16,0,401,1,0.0,0,84,65,5.0,16.351698214143635,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;mean_time_between_reqs,0.275;0.273;0.148
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,application/json,secure.example.com,33,0,0,84,16,1,364,1,0.0,0,85,3,17.31295312817876,1.902878284919827,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.274;0.255;0.121
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/json,secure.example.com,41,1,0,84,16,0,99,0,0.9999950000249999,1,39,7,143.51025302245918,14.042414180002677,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.824;-0.302;-0.281
DELETE,curl/7.68.0,api.example.com,application/json,example.com,48,1,0,11,16,0,69,0,0.9999980000040001,1,22,5,135.575315035776,21.93838473756408,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.794;-0.336;-0.240
GET,PostmanRuntime/7.29.2,example.com,application/x-www-form-urlencoded,secure.example.com,33,0,0,21,33,1,715,0,0.0,0,93,16,270.40074053558544,17.265597368903087,4,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;mean_time_between_reqs,0.332;0.298;0.144
GET,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.34.6 (KHTML, like Gecko) Version/4.0.4 Safari/535.34.6",lowery-greene.com,application/x-www-form-urlencoded,internal.local,205,1,0,111,33,0,436,0,0.9999983333361112,1,74,67,41.714504042401146,22.469450798955997,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;url_length;body_special_char_count,-0.485;-0.256;0.228
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/x-www-form-urlencoded,api.example.com,59,1,0,54,33,1,266,1,0.9999980000040001,1,43,14,81.13164062860012,8.696926957074494,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.736;-0.293;-0.210
GET,PostmanRuntime/7.29.2,internal.local,multipart/form-data,secure.example.com,61,1,0,21,19,1,58,1,0.9999975000062501,1,21,12,19.86107264585325,11.178493537893342,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.675;-0.272;-0.180
POST,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),figueroa-walter.net,application/json,secure.example.com,38,0,0,54,16,0,424,0,0.0,0,52,5,77.07333225577611,2.120042142238677,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;content_type_length,0.429;0.178;-0.066
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),api.example.com,application/json,secure.example.com,46,1,0,54,16,0,241,0,0.9999990000010001,1,37,2,1069.931168544935,9.96168676429025,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.806;-0.324;-0.269
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,multipart/form-data,internal.local,29,0,0,91,19,1,371,1,0.0,0,83,59,18.013724832468107,8.435229259805602,6,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.277;0.275;0.119
POST,PostmanRuntime/7.29.2,example.com,application/json,internal.local,60,1,0,21,16,1,47,1,0.7142846938790088,1,9,16,39.31782214376345,34.66677062044559,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.591;-0.239;-0.233
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,api.example.com,application/json,secure.example.com,33,0,0,91,16,1,385,1,0.0,0,83,1,5.0,17.960960338372512,18,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;requests_per_session;num_params,0.269;-0.260;0.224
POST,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/43.0.815.0 Safari/531.1",church.info,application/json,mckay.com,51,1,0,103,16,0,250,0,0.9999990000010001,1,38,15,313.1205110072238,1.0861070218954352,3,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.701;-0.300;-0.193
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,multipart/form-data,example.com,67,1,0,91,19,1,152,1,0.9999983333361112,1,28,15,36.71787178869852,5.283848135478021,1,4,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.719;-0.266;-0.168
PUT,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.1),secure.example.com,multipart/form-data,internal.local,42,1,0,64,19,0,245,0,0.9999983333361112,1,39,53,22.55434785145405,0.5,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.808;-0.317;-0.292
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,example.com,23,0,0,91,33,0,313,1,0.0,0,83,19,26.092760488221053,0.5708284048576763,4,2,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;url_length,0.278;0.246;-0.171
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,wilson.org,application/x-www-form-urlencoded,api.example.com,205,1,0,91,33,0,404,0,0.9999980000040001,1,74,2,34.812374401781746,16.668300282531078,6,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;url_length,-0.505;0.231;-0.227
POST,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.841.0 Safari/536.1",api.example.com,multipart/form-data,example.com,200,1,0,98,19,0,459,0,0.9999975000062501,1,109,3,15.877235161084474,5.00076976336286,1,3,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;url_length,-0.466;0.371;-0.234
GET,curl/7.68.0,api.example.com,application/x-www-form-urlencoded,example.com,34,1,0,11,33,0,240,0,0.9999950000249999,1,39,14,175.59107017505778,8.274125652639341,18,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.847;-0.302;-0.290
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,baker.com,multipart/form-data,api.example.com,43,1,0,91,19,0,246,0,0.7142846938790088,1,39,3,109.18327467201172,11.052624569237391,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.859;-0.285;-0.252
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,example.com,application/json,internal.local,34,0,0,91,16,0,595,0,0.0,0,78,3,310.46048158345013,60.138480028508106,7,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.294;0.202;0.144
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,singh.info,application/json,example.com,35,1,0,91,16,0,74,0,0.9999950000249999,1,11,1,39.356557394461845,0.5,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.643;-0.282;-0.234
GET,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/49.0.879.0 Safari/536.0",api.example.com,application/x-www-form-urlencoded,example.com,26,0,0,116,33,0,198,0,0.0,0,20,16,250.5802943995132,12.750957491909038,8,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.472;0.198;0.094
GET,PostmanRuntime/7.29.2,example.com,application/json,secure.example.com,38,1,0,21,16,0,93,0,0.9999950000249999,1,35,1,1147.805314588462,12.292384885102964,2,2,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.771;-0.256;-0.223
POST,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:5.0; nhn-MX) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/4.0 Safari/535.35.4",api.example.com,application/x-www-form-urlencoded,api.example.com,52,1,0,128,33,0,50,0,0.9999980000040001,1,16,13,39.367487999465794,5.417913118208176,11,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.571;-0.296;-0.214
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/json,api.example.com,35,0,0,91,16,0,360,1,0.0,0,83,18,27.49326668916278,0.5,5,1,0.0,0,0.0,0,0.0,0,malicious,benign,body_special_char_count;num_params;param_entropy,0.283;0.256;0.114
GET,PostmanRuntime/7.29.2,secure.example.com,application/json,secure.example.com,65,1,0,21,16,1,79,1,0.9999980000040001,1,26,1,122.68126590339752,0.5,13,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.622;-0.250;-0.173
GET,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.44.6 (KHTML, like Gecko) Version/4.0.3 Safari/531.44.6",cantrell.com,application/x-www-form-urlencoded,api.example.com,46,1,0,111,33,0,239,0,0.9999990000010001,1,39,4,69.71970510058775,10.772591463488157,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.783;-0.324;-0.290
GET,PostmanRuntime/7.29.2,internal.local,multipart/form-data,leonard-johnson.com,45,1,0,21,19,0,339,0,0.9999975000062501,1,57,5,36.22863152465175,0.879541350065822,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.780;-0.315;-0.270
GET,curl/7.68.0,api.example.com,multipart/form-data,api.example.com,31,0,0,11,19,0,395,0,0.0,0,49,2,325.64767834382786,2.557211245046193,3,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;param_entropy;session_duration,0.484;0.175;0.069
GET,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),secure.example.com,application/x-www-form-urlencoded,murphy.com,34,1,0,54,33,0,245,0,0.9999950000249999,1,39,1,1102.536550434821,10.531944270718242,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;param_entropy,-0.794;-0.300;-0.223
GET,PostmanRuntime/7.29.2,harmon.net,application/json,api.example.com,57,1,0,21,16,0,72,0,0.9999990000010001,1,13,2,145.21047781322386,0.5640761609136916,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.677;-0.319;-0.202
PUT,curl/7.68.0,castillo.com,application/x-www-form-urlencoded,carson.com,40,1,0,11,33,1,43,1,0.9999983333361112,1,16,4,1452.4676950661174,21.2712432454956,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.766;-0.352;-0.341
POST,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,application/x-www-form-urlencoded,secure.example.com,52,1,0,91,33,1,243,1,0.9999990000010001,1,38,56,382.3362951732094,2.1527640249688225,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.794;-0.297;-0.212
GET,curl/7.68.0,internal.local,multipart/form-data,garcia.com,46,1,0,11,19,0,368,0,0.9999975000062501,1,55,3,18.799750206456068,5.300743774323542,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.747;-0.281;-0.273
GET,curl/7.68.0,ramsey-reyes.net,multipart/form-data,internal.local,70,1,0,11,19,1,276,1,0.9999983333361112,1,44,14,172.7851200309131,13.427312512103484,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.742;-0.294;-0.186
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,multipart/form-data,secure.example.com,41,1,0,84,19,0,247,0,0.9999980000040001,1,37,14,272.1842036037227,7.94608342833603,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.868;-0.358;-0.273
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,shaffer.com,multipart/form-data,example.com,56,1,0,84,19,1,375,1,0.9999983333361112,1,59,6,123.62986003788752,16.319125957300532,1,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.709;-0.269;-0.261
GET,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/53.0.851.0 Safari/532.1",example.com,multipart/form-data,api.example.com,205,1,0,98,19,0,236,0,0.9999980000040001,1,52,5,46.24164078558636,4.502864786694286,3,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;url_length,-0.631;-0.266;0.201
POST,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,holloway.biz,application/x-www-form-urlencoded,api.example.com,31,0,0,84,33,0,358,1,0.0,0,83,4,90.68666387056696,3.0235847924306247,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.299;0.275;0.118
POST,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/26.0.803.0 Safari/536.2",example.com,application/json,example.com,202,1,0,98,16,0,670,0,0.9999983333361112,1,127,4,123.33965630524136,1.2362889252412463,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;body_special_char_count;url_length,-0.471;0.349;-0.188
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,secure.example.com,application/json,example.com,48,1,0,84,16,0,40,0,0.9999980000040001,1,7,3,78.1031759489025,45.751333638612046,5,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.722;-0.344;-0.260
GET,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,api.example.com,application/x-www-form-urlencoded,api.example.com,30,0,0,84,33,0,384,1,0.0,0,85,5,1019.1436638752068,0.5,1,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.306;0.269;0.113
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,internal.local,application/x-www-form-urlencoded,api.example.com,27,0,0,91,33,0,369,1,0.0,0,83,7,262.2060508812564,4.496280217793708,2,1,0.0,0,0.0,0,0.0,0,malicious,benign,num_params;body_special_char_count;param_entropy,0.298;0.273;0.130
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,secure.example.com,multipart/form-data,secure.example.com,63,1,0,91,19,1,76,1,0.9999983333361112,1,24,2,290.4020755934251,7.549101870469382,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;param_entropy;body_special_char_count,-0.762;-0.277;-0.173
GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/114.0.0.0 Safari/537.36,kerr.com,application/json,api.example.com,204,1,0,91,16,0,410,0,0.9999975000062501,1,85,3,68.52281613901698,40.30844861566443,4,1,0.0,0,0.0,0,0.0,0,benign,malicious,body_special_char_count;num_params;url_length,0.422;-0.408;-0.250
PATCH,curl/7.68.0,api.example.com,multipart/form-data,example.com,54,1,0,11,19,1,421,1,0.9999975000062501,1,65,19,5.0,8.409028489079232,2,1,0.0,0,0.0,0,0.0,0,benign,malicious,num_params;url_length;param_entropy,-0.614;-0.271;-0.246
